address,buildYear,lon,lat
"Фонтанки реки наб., 51-53 литер А",1916,30.337392,59.9297
"Фонтанки реки наб., 52 литер А",1822,30.34129,59.930079
"Фонтанки реки наб., 55 литер А",1863,30.336305,59.929267
"Фонтанки реки наб., 56 литер А",1913,30.340015,59.929434
"Фонтанки реки наб., 64 литер А",1889,30.337625,59.928568
"Фонтанки реки наб., 67-69 литер А",1890,30.330259,59.926995
"Фонтанки реки наб., 67-69 литер В",1890,30.329999,59.927157
"Фонтанки реки наб., 73 литер А",1898,30.328427,59.926255
"Фонтанки реки наб., 73 литер Б",1898,30.326639,59.92718
"Фонтанки реки наб., 73 литер В",1898,30.327106,59.926855
"Фонтанки реки наб., 73 литер Г",1898,30.327286,59.926972
"Фонтанки реки наб., 75 литер А",1874,30.32813,59.926115
"Фонтанки реки наб., 76 литер А",1916,30.335029,59.926571
"Фонтанки реки наб., 76 литер Г",1916,30.335397,59.926088
"Фонтанки реки наб., 77 литер А",1861,30.327393,59.925849
"Фонтанки реки наб., 8 литер А",1878,30.338533,59.94513
"Фонтанки реки наб., 80/2 литер А",1885,30.332631,59.926697
"Фонтанки реки наб., 80/2 литер В",1777,30.333637,59.926765
"Фонтанки реки наб., 80/2 литер З",1886,30.33352,59.926611
"Фонтанки реки наб., 82/1",1879,30.331975,59.926463
"Фонтанки реки наб., 83 литер А",1780,30.325435,59.925168
"Фонтанки реки наб., 83 литер Б",1780,30.324887,59.925696
"Фонтанки реки наб., 83 литер Д",1780,30.324555,59.925845
"Фонтанки реки наб., 83 литер Е",1780,30.324222,59.925958
"Фонтанки реки наб., 83 литер К",1780,30.325435,59.925168
"Фонтанки реки наб., 84 литер А",1916,30.331562,59.9263
"Фонтанки реки наб., 84 литер Б",1916,30.331562,59.9263
"Фонтанки реки наб., 85 литер А",1798,30.325004,59.925015
"Фонтанки реки наб., 87 литер А",1917,30.324573,59.924853
"Фонтанки реки наб., 89 литер А",1917,30.324178,59.92469
"Фонтанки реки наб., 90 корп. 2 литер Б",1803,30.330035,59.925191
"Фонтанки реки наб., 90 корп. 20 литер А",1803,30.332433,59.923545
"Фонтанки реки наб., 90 корп. 3 литер В",1905,30.329388,59.92451
"Фонтанки реки наб., 90 корп. 7 литер А",1803,30.331193,59.924781
"Фонтанки реки наб., 90 корп. 8 литер Е",1803,30.330385,59.925353
"Фонтанки реки наб., 92 литер А",1777,30.326369,59.924366
"Фонтанки реки наб., 94 литер А",1815,30.325911,59.924185
"Фонтанки реки наб., 94 литер Б",1865,30.326971,59.923743
"Фонтанки реки наб., 96 литер А",1904,30.325291,59.923924
"Фонтанки реки наб., 97 литер А",1917,30.322075,59.92387
"Фонтанки реки наб., 98 литер А",1852,30.324905,59.923771
"Фонтанки реки наб., 98 литер Б",1828,30.32548,59.923536
"Фонтанки реки наб., 98 литер В",1828,30.324905,59.923771
"Фонтанки реки наб., 99 литер А",1806,30.321527,59.923685
"Фонтанки реки наб., 99 литер Б",1806,30.321536,59.923937
"Фонтанки реки наб., 99 литер В",1806,30.321114,59.923982
"Фронтовая ул., 1 литер А",1917,30.036762,59.852154
"Фрунзе ул., 1 литер А",1960,30.31506,59.861363
"Фрунзе ул., 10 литер А",1962,30.322992,59.861982
"Фрунзе ул., 11 литер А",1952,30.325211,59.860098
"Фрунзе ул., 15 литер А",1958,30.324555,59.861485
"Фрунзе ул., 16 литер А",1956,30.327771,59.862411
"Фрунзе ул., 17 литер А",1953,30.326369,59.860861
"Фрунзе ул., 19 корп. 2 литер А",2002,30.327681,59.860816
"Фрунзе ул., 19 литер А",1953,30.326863,59.860152
"Фрунзе ул., 2 литер А",1960,30.315221,59.861909
"Фрунзе ул., 21 литер А",1957,30.327906,59.861575
"Фрунзе ул., 23 литер А",1957,30.33034,59.861575
"Фрунзе ул., 25 литер А",1957,30.332532,59.860662
"Фрунзе ул., 27 литер А",1978,30.332415,59.861462
"Фрунзе ул., 3 литер А",1959,30.316542,59.86139
"Фрунзе ул., 4 литер А",1958,30.316569,59.861928
"Фрунзе ул., 5 литер А",1958,30.318204,59.861408
"Фрунзе ул., 6 литер А",1957,30.317422,59.862687
"Фрунзе ул., 6 литер Б",1959,30.318392,59.8627
"Фрунзе ул., 6 литер В",1959,30.317952,59.861964
"Фрунзе ул., 9 литер А",1953,30.323926,59.860093
"Фуражный пер., 4 литер А",1900,30.37354,59.938432
"Фурштатская ул., 10 литер А",1865,30.351028,59.945526
"Фурштатская ул., 11 литер А",1880,30.353561,59.945049
"Фурштатская ул., 11 литер Б",1880,30.353561,59.945049
"Фурштатская ул., 12/4 литер А",1873,30.352151,59.945517
"Фурштатская ул., 13 литер А",1879,30.353984,59.945049
"Фурштатская ул., 16 литер А",1815,30.35322,59.945468
"Фурштатская ул., 17 литер А",1895,30.35499,59.945017
"Фурштатская ул., 18 литер А",1756,30.353687,59.945468
"Фурштатская ул., 19 литер А",1902,30.355672,59.945022
"Фурштатская ул., 2/12 литер А",1901,30.34978,59.945526
"Фурштатская ул., 20 литер А",1883,30.354217,59.94549
"Фурштатская ул., 21 литер А",1916,30.356364,59.944999
"Фурштатская ул., 23 литер А",1859,30.356822,59.944999
"Фурштатская ул., 25 литер А",1892,30.35728,59.944986
"Фурштатская ул., 26 литер А",1935,30.355933,59.945531
"Фурштатская ул., 28 литер А",1916,30.356481,59.945445
"Фурштатская ул., 3 литер А",1798,30.350022,59.945071
"Фурштатская ул., 30 литер А",1863,30.356706,59.94545
"Фурштатская ул., 31 литер А",1914,30.361898,59.944909
"Фурштатская ул., 32 литер А",1812,30.357352,59.945427
"Фурштатская ул., 32 литер О",1812,30.357298,59.945824
"Фурштатская ул., 33 литер А",1917,30.362311,59.944918
"Фурштатская ул., 33 литер Б",1917,30.362554,59.944652
"Фурштатская ул., 34 литер А",1917,30.357604,59.945427
"Фурштатская ул., 35 литер А",1916,30.363353,59.9449
"Фурштатская ул., 37 литер А",1895,30.364422,59.944877
"Фурштатская ул., 40 литер А",1884,30.360631,59.945414
"Фурштатская ул., 40 литер Б",1898,30.360649,59.945851
"Фурштатская ул., 40 литер В",1916,30.361008,59.94572
"Фурштатская ул., 41 литер А",1881,30.365518,59.944724
"Фурштатская ул., 42 литер А",1865,30.361646,59.945382
"Фурштатская ул., 43 литер А",1852,30.365958,59.944846
"Фурштатская ул., 44 литер А",1883,30.362329,59.945373
"Фурштатская ул., 45 литер А",1857,30.366461,59.94485
"Фурштатская ул., 45 литер Б",1899,30.366452,59.944494
"Фурштатская ул., 46 литер А",1854,30.362796,59.945819
"Фурштатская ул., 46 литер Б",1940,30.362778,59.94536
"Фурштатская ул., 47/11 литер А",1900,30.366812,59.944837
"Фурштатская ул., 48 литер А",1881,30.363443,59.945364
"Фурштатская ул., 48 литер Б",1881,30.363236,59.945756
"Фурштатская ул., 50 литер А",1914,30.364449,59.94559
"Фурштатская ул., 50 литер Б",1916,30.364206,59.945351
"Фурштатская ул., 54 литер А",1911,30.365186,59.945337
"Фурштатская ул., 56 литер А",1835,30.365608,59.945333
"Фурштатская ул., 62/9 литер А",1842,30.367144,59.945292
"Фурштатская ул., 8 литер А",1869,30.350669,59.945504
"Фурштатская ул., 8 литер Б",1869,30.350507,59.945815
"Хабаровская ул., 15",1949,30.258017,60.080349
"Хабаровская ул., 27 литер А",1938,30.254549,60.083257
"Хабаровская ул., 29 литер Д",1939,30.25383,60.083917
"Халтурина ул., 11 литер А",1969,29.861572,59.88139
"Халтурина ул., 13 литер А",1969,29.860665,59.882049
"Халтурина ул., 15 корп. 4 литер А",1988,29.859506,59.883042
